,text,created_at,id_str,retweet_count,favorite_count,in_reply_to_screen_name,geo,source,language,followers_count,id,name_at_tweet_time,screen_name,user_location,user_created_at,search_term_group,search_term,ibm_watson_sentiment,ibm_watson_sentiment_label
845,"@feliperloran07 @YaSnow3 @pcbuildwizard passando um pouco, mas com placa mãe de sobra:

https://t.co/exmwafoB8U",2021-11-26 22:05:39,1464354689697435648,0,2,feliperloran07,,Twitter Web App,pt,145,111032343,Lucas Beccon,lucasbeccon,Porto Alegre,2010-02-03 15:46:16+00:00,msi,msi placa,0.426569,positive
2549,@Gii_Gigabyte se o tema for nazismo ponho,2021-11-21 14:44:34,1462431749191913472,0,0,Gii_Gigabyte,,Twitter Web App,pt,150,1041134572950482944,Oldust,brenoubrenou,Rio de Janeiro,2018-09-16 01:20:00+00:00,gigabyte,Gigabyte,-0.705448,negative
1560,"RT @laricoments_: SARAH COMBINANDO RÉVEILLON COM THAIS, ARTHUR E PEDIU PARA  FALAR COM VAIO, NUNCA FUI TRISTE",2021-11-28 05:57:00,1464835699031613440,7,0,,,Twitter for iPhone,pt,1002,969664425178345477,Scaar,scaarzita,"Paraná, Brasil ",2018-03-02 20:03:09+00:00,sony,vaio,-0.363455,negative
1348,"Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX3090-24G-W...

😃 REDUZIU e CUSTA: R$ 2… https://t.co/GAzybqi4Kj",2021-11-25 19:50:45,1463958356780101632,0,2,,,gpubipolar,pt,17006,1285199873890045953,GPU Bipolar,gpubipolar,,2020-07-20 13:08:51+00:00,asus,rog strix,-0.239439,negative
589,"Notebook Lenovo Ideapad Flex 5i Intel Core i5-1035G1, 8GB, SSD 256GB, Windows 10 Home, ...

😃 REDUZIU e CUSTA: R$ 3… https://t.co/GvpiwFtmi6",2021-11-25 19:06:46,1463947286015352832,0,0,,,Hardware Bipolar v1,pt,923,1285206675469803522,NOTEBOOK bipolar // 🤖Monitoro preços de notebook,notebipolar,,2020-07-20 13:35:44+00:00,lenovo,ideapad,0.0,neutral
2160,@giginger_ @jairmearrependi Sony não fabrica mais o Vaio,2021-11-25 01:42:50,1463684572604874752,0,1,giginger_,,Twitter for iPhone,pt,56,1047144957000208384,Marcéu Heinzmann,MarceuH,,2018-10-02 15:23:07+00:00,sony,vaio,-0.753212,negative
1788,@caaaiooooooo você tá rizendo que eu mão sei esvvrer vaio? 😥,2021-11-22 22:25:32,1462910145856425984,0,0,caaaiooooooo,,Twitter Web App,pt,35,1257033357898244097,gio,giovannacomh,,2020-05-03 19:44:52+00:00,sony,vaio,-0.734418,negative
1013,"@fkacoelho Olá, Leozinha.
 
Pedimos desculpas pelo ocorrido. 
 
Por gentileza, encaminhe uma mensagem via direct.… https://t.co/E6AqIA7BWZ",2021-11-29 14:57:19,1465334061539500032,0,0,fkacoelho,,Twitter Web App,pt,4616,3728671335,VAIO® Brasil,vaio_brasil,Brasil,2015-09-21 13:45:43+00:00,sony,vaio,0.0,neutral
1046,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/mSpd2O253v",2021-11-26 14:05:20,1464233816294371328,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
2414,"Gigabyte B560M AORUS ELITE, Intel LGA 1200, Micro-ATX, DDR4
R$ 853,20 ⭐⭐⭐⭐⭐
Menor preço em 90 dias: R$ 836,91.
Medi… https://t.co/kZfXfauY7R",2021-11-24 13:05:49,1463494064121303040,0,7,,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.859919,positive
1481,"""amo meninos que têm olhar de depressao, acho atraente.""
-@Souza__Paes",2021-11-28 03:47:52,1464803199651569664,0,1,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,0.970134,positive
373,Esse peladeiro nojento,2021-11-27 21:52:44,1464713827551956992,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.993967,negative
2233,queria tá assim https://t.co/1Bcjk61yrN,2021-11-26 04:39:59,1464091540180066304,0,0,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.82861,negative
619,@japa_pontes Mano é melhor não arriscar,2021-11-27 16:58:35,1464639801953558528,0,1,japa_pontes,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,0.556167,positive
2484,KKKKMKKKKKKKKKKKKKKKKKKKK DESESTABILIZOU CERTO https://t.co/mJlnMaiaFz,2021-11-22 02:16:19,1462605832428871680,0,0,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.431164,negative
1841,A #BlackFriday está quase chegando. Mas você já pode se antecipar e garantir um notebook novo com preço especial no… https://t.co/G2IijlCHuX,2021-11-22 19:52:47,1462871702690533376,0,1,,,Twitter Web App,pt,4616,3728671335,VAIO® Brasil,vaio_brasil,Brasil,2015-09-21 13:45:43+00:00,sony,vaio,0.869207,positive
2270,"sobre tu: 
1-A J M G
2-não, sou gente
3- 2
4- n tô recebendo p me expôr
5- me odeia s ou s
6- n cito nome de puta
7… https://t.co/8B9XZnHouc",2021-11-25 16:22:36,1463905973152751616,0,12,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.933341,negative
596,"RT @pcbuildwizard: Voltou a ficar R$ 750 no Magalu via Kabum

MSI MAG B550M BAZOOKA, AMD AM4, Micro-ATX, DDR4
R$ 749,90 ⭐⭐⭐⭐⭐
Menor preço e…",2021-11-29 16:31:03,1465357651735457792,2,0,,,Twitter Web App,pt,142,1296071546478497793,Traf,Traf_IR,,2020-08-19 13:08:54+00:00,msi,msi placa,0.748847,positive
389,"Placa-Mãe Asus ROG Strix B550-F Gaming (Wi-Fi), AMD AM4, ATX, DDR4

😃 REDUZIU e CUSTA: R$ 1.699,90 (-15.00%) 

📉 QU… https://t.co/y0BXzizCHY",2021-11-27 22:37:21,1464725056597237760,0,0,,,Hardware Bipolar v1,pt,2441,1294713842690338816,PLACA-MÂE Bipolar // 🤖Monitoro preços de MoBo,placamaebipolar,,2020-08-15 19:13:37+00:00,asus,rog strix,0.0,neutral
1215,"🔥Notebook Samsung Book Intel Core i3-1115G4 4GB SSD 256GB 15.6"" Linux - NP550XDZ-KT6BR

✅ Por: R$2.599,00 em 10x no… https://t.co/O4lN6kbZy9",2021-11-24 08:18:17,1463421701082030080,0,0,,,IFTTT,pt,7,1430574979544911874,Be!Tech Ofertas,betechofertas,,2021-08-25 16:58:05+00:00,samsung,samsung book,0.0,neutral
1105,comprar um macbook pro em 30x no cartao casas bahia,2021-11-25 23:01:46,1464006427161374720,0,3,,,Twitter for iPhone,pt,184,71714098,bia,whothehellisbia,,2009-09-05 03:20:44+00:00,apple,macbook pro,0.0,neutral
1017,@guleon1 meu deus??? se bem que eu nunca confiei em notebook gamer so vejo dando problema compraria só se fosse da… https://t.co/EbDGVQJpAm,2021-11-25 12:47:36,1463851863971876864,0,1,guleon1,,Twitter for Android,pt,259,158845565,trissea 🐺,triissea,"Belém, Brasil",2010-06-23 20:24:21+00:00,razer,notebook razer,-0.758354,negative
2230,@amnda______ sei andar c a minha mão pelo corpo da sua mãe,2021-11-26 04:55:33,1464095457022562304,0,0,amnda______,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.320543,negative
1907,Dúvida cruel entre ficar com o Vaio ou com o meu notebook antigo,2021-11-24 17:12:28,1463556133566795776,0,1,,,Twitter for iPhone,pt,2176,2916436419,pedrø,frasmau,:):,2014-12-11 23:13:56+00:00,sony,vaio,0.0,neutral
81,"Notebook Samsung Book NP550XDA-KF2BR Intel Core i5 - 8GB 256GB SSD (Intel Iris Xe)  – por R$ 2.599,99  💻🔝😍 (na Shop… https://t.co/Qzlwul0KrM",2021-11-29 20:45:10,1465421600417886208,0,0,,,mLabs - Gestão de Redes Sociais,pt,4601,1019132900044890113,GameGratis,Gamegratistm,Brasil,2018-07-17 08:13:12+00:00,samsung,samsung book,0.923237,positive
2129,"Placa mãe Gigabyte B550 Aorus Pro V2 em oferta na maior Black Friday Gamer! 

Confira no site ▶… https://t.co/g5yUGKBwru",2021-11-26 22:00:17,1464353342272978944,0,8,,,mLabs - Gestão de Redes Sociais,pt,98361,73205523,Pichau Informática,pichauinfo,"Joinville, Brasil",2009-09-10 19:59:33+00:00,gigabyte,Gigabyte,0.859534,positive
2530,"Gigabyte Radeon RX 6600 EAGLE, 8GB GDDR6, Preto - GV-R66EAGLE-8GD

😃 REDUZIU e CUSTA: R$ 3.999,90 (-2.44%) 

📉 QUED… https://t.co/za2Ey3nBNq",2021-11-22 23:39:06,1462928659409428480,0,0,,,gpubipolar,pt,17006,1285199873890045953,GPU Bipolar,gpubipolar,,2020-07-20 13:08:51+00:00,gigabyte,Gigabyte,-0.470405,negative
366,"RT @HaruJiggly: Qual tipo de gamer você é? Pra todos os tipos, a chance de aproveitar a Black Friday é agora! Imagina o que dá pra fazer co…",2021-11-26 14:04:23,1464233577684652032,23,0,,,Twitter Web App,pt,895,40462531,Toko,barbaratoko,Curitiba / São José,2009-05-16 13:26:03+00:00,dell,alienware,0.870807,positive
213,"RT @AcerdoBrasil: Chegou o PC gamer mais brutal da Acer, o Desktop Predator Orion! Jogue os games mais pesados em potência máxima. Aproveit…",2021-11-26 00:58:04,1464035695656321024,4,0,,,Twitter for Android,pt,250,146859575,Nathy,nathalymartinss,,2010-05-22 14:43:26+00:00,acer,acer predator,-0.708472,negative
1503,VAIO PAULISTA VAI TOMAR NO SEUCU MANO PELO AMOR DE DEUS VC FAZ ISSO O TEMPO INTEIRO SEMPRE ACHA Q VAI DECIDIR SOZIN… https://t.co/wWfdzwuoVL,2021-11-28 20:20:46,1465053074058268672,2,3,,,Twitter for Android,pt,1528,1286096118963679233,Mundinho Deyverson BR,FluResenhaFFC,"Rio de Janeiro, Brasil",2020-07-23 00:30:01+00:00,sony,vaio,0.393781,positive
1376,"#promoção #oferta  Placa Mãe MSI B550M PRO DASH Chipset B550 - R$ 599,99  #informatica #BlackFriday #BlackFriday2021 https://t.co/UYTr7UH5hA",2021-11-23 13:42:02,1463140787219320832,0,0,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,msi,msi placa,0.0,neutral
784,Vou esperar juntar para pegar o Alienware m15 ano que vem,2021-11-25 00:22:05,1463664251822821376,0,1,,,Twitter Web App,pt,340,1066828177643847682,「十夜⇢Toya / tô off estudando,capeteeemo,,2018-11-25 22:57:13+00:00,dell,alienware,-0.275809,negative
1645,NOTEBOOK VAIO https://t.co/oDuWBcpJ9O,2021-11-23 14:58:35,1463160052332830720,0,1,,,Twitter for Android,pt,9,1418984432049008647,ARLLEN BATISTA,arllenbatista,"Acajutiba, Brasil",2021-07-24 17:20:41+00:00,sony,vaio,0.745547,positive
452,"RT @canaltech: MacBook Pro com M1 Max é mais veloz, frio e silencioso que modelo Intel https://t.co/9Xq9y9NFtT",2021-11-27 12:22:04,1464570214071287808,2,0,,,Twitter for Android,pt,412,174725344,Wallace Moté 🇮🇹,Wallace_Mote,,2010-08-04 17:27:00+00:00,apple,macbook pro,0.553577,positive
570,hoje só um MacBook Pro da Apple me faria feliz,2021-11-21 11:14:43,1462378940216061952,1,7,,,Twitter for iPhone,pt,1990,1035239979293790210,lambesgóia 🦎,silmendesss,"São Luís, Brasil",2018-08-30 18:56:59+00:00,apple,macbook pro,0.919394,positive
2573,"⚡️Queda de Preço⚡️

Gigabyte B560M AORUS ELITE, Intel LGA 1200, Micro-ATX, DDR4
R$ 853,20 ⭐⭐⭐⭐⭐
Menor preço em 90 d… https://t.co/UN9qGzek77",2021-11-22 18:11:05,1462846109462708224,0,15,,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.913842,positive
2277,"Atualizou o Produto: Placa de Vídeo Gigabyte Radeon RX 6900 XT, 16 GB, GDDR6, RGB Fusion - GV-R69XTGAMING OC-16GD… https://t.co/xzknK4WxOW",2021-11-26 03:36:24,1464075539422101504,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.0,neutral
231,@lucariniperin Crl o maluco cagou na mesa,2021-11-25 21:19:34,1463980706346975232,0,0,lucariniperin,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.962916,negative
17,Fui pesquisar os preços do MacBook Pro e rapaaaaaz tá o preço de uma CG160 0Km 🤡🤡🤡,2021-11-29 21:15:45,1465429298064596992,0,2,,,Twitter for iPhone,pt,216,223622389,Wallace Silva,swaall,"Santo André, Brasil",2010-12-06 22:06:47+00:00,apple,macbook pro,0.379042,positive
1280,"Atualizou o Produto: PLACA DE VÍDEO ASUS ROG STRIX NVIDIA RTX 3080 TI, LHR, OC, 12GB, GDDR6X, DLSS, RAY TRACING, RO… https://t.co/ZnPvI2Jpir",2021-11-25 22:29:47,1463998376048054272,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.586257,positive
882,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/vc3GTHajeg",2021-11-26 15:10:16,1464250158607122432,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
2044,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte AORUS NVIDIA GeForce RTX 3070 Ti MASTER 8G LHR, 8GB GDDR6X, RG… https://t.co/P0wrZvVYEP",2021-11-26 01:15:06,1464039978330120192,0,2,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.629878,positive
505,"@KassandraAguia3 kakaka eu ia mandar o link e a porra do estoque acabou
mais amada da uma olhada nesse lenovo aqui… https://t.co/RknP39fgDv",2021-11-25 23:50:02,1464018570862596096,0,1,KassandraAguia3,,Twitter Web App,pt,260,3177162092,leo: o menino que indicava notebook,OTechnoLeo,"Aracati, Brasil",2015-04-26 23:26:03+00:00,lenovo,ideapad,-0.607773,negative
75,Eu já vi tantas e tantas vezes esse vídeo que nem sei https://t.co/sMKlR12GtC,2021-11-29 01:50:29,1465136047109595136,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.712794,negative
1009,"@tommo_my_baby não meu anjo, clara vc foi, to querendo saber pq tu vaio querer lacrar em meme, vc é tapada?",2021-11-29 17:26:39,1465371640473206784,0,0,tommo_my_baby,,Twitter for Android,pt,646,1444156748064038912,lica. ¡LT2!,lwtpink28,hallway,2021-10-02 04:26:24+00:00,sony,vaio,0.258813,positive
538,"@Ycaro_Oleg é, bom q tu compra a alienware junto",2021-11-26 00:54:22,1464034764541812736,0,0,Ycaro_Oleg,,Twitter for Android,pt,63,842516488884011008,𝖕𝖊𝖉𝖗𝖔 𝖔𝖈𝖙𝖆𝖛𝖎𝖔,twentyzonepilt,"Campinas, Brasil",2017-03-16 23:22:38+00:00,dell,alienware,0.940579,positive
932,"@Rafah_ks @YahooBr Interessante, pois essa história do aristides só vaio a tona agora com a burguesia jogando as fi… https://t.co/d4avuK4lJr",2021-11-29 17:53:03,1465378286989717504,0,1,Rafah_ks,,Twitter Web App,pt,350,944347742096289792,Camarada Alyosha,Unasulminion,,2017-12-22 23:23:41+00:00,sony,vaio,0.902488,positive
843,"#SETUPLOCKGAMER
@lockgamer_ 
Acabei de montar pra tu fritar
- AMD Ryzen 5 5600G
- MSI B550M PRO DASH
- Geil Super L… https://t.co/oz73EkkHD7",2021-11-27 21:16:25,1464704690332053504,0,0,,,Twitter for Android,pt,129,1228711273367506948,joao,Sorriso_______,,2020-02-15 16:03:01+00:00,msi,msi placa,0.860333,positive
2564,@OhKerool Ki saudades do nosso gigabyte :(,2021-11-21 11:17:27,1462379628283277312,0,1,OhKerool,,Twitter for iPhone,pt,657,1188136886,tochinha,_battery_acid_,"Natal, Brasil",2013-02-17 02:47:57+00:00,gigabyte,Gigabyte,-0.956966,negative
950,"Ainda por aqui, vem 👀
.
.
.
https://t.co/0NimOTgE7d
.
.
.
.
.
. #LIVE #gaming #NVIDIAGeForce #ALIENWARE #play… https://t.co/dFkEtNdDjs",2021-11-24 01:04:30,1463312537404022784,0,0,,,Twitter for Android,pt,221,38824133,Fernando Paranhos,Ferparanhos,"SÃO PAULO, SP, BRAZIL",2009-05-09 08:50:48+00:00,dell,alienware,0.86258,positive
612,@AysiaTiona MacBook Pro 13” M1 Processor,2021-11-26 14:56:00,1464246566865285120,0,0,AysiaTiona,,Twitter for iPhone,pt,2790,72407886,MårÿJånêSåvågê 🦋,MaryJaneSavage_,Petty Islands ,2009-09-07 23:07:38+00:00,apple,macbook pro,0.0,neutral
1427,"#promoção #oferta  [Parcelado] Notebook - R$ 2.599,00  #Samsung #notebook #informatica #BlackFriday #BlackFriday2021 https://t.co/uOr5ra3DCh",2021-11-23 10:28:02,1463091967697596416,0,0,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,samsung,samsung book,0.0,neutral
2394,saudades **** ** **** ** *** ** ******** ******* *****,2021-11-24 16:15:24,1463541773758832640,0,0,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.845986,negative
567,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/PinzxxaNSA",2021-11-26 09:32:10,1464165069688918016,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
264,"RT @HaruJiggly: Qual tipo de gamer você é? Pra todos os tipos, a chance de aproveitar a Black Friday é agora! Imagina o que dá pra fazer co…",2021-11-26 14:39:08,1464242323399888896,23,0,,,Twitter for Android,pt,3767,35407467,Leonardo Schabbach,pensandorpg,Rio de Janeiro,2009-04-26 05:00:17+00:00,dell,alienware,0.870807,positive
1619,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte AORUS NVIDIA GeForce RTX 3070 Ti MASTER 8G LHR, 8GB GDDR6X, RG… https://t.co/TiGS7wH0mq",2021-11-29 00:50:05,1465120846394056704,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.629878,positive
2017,"Gigabyte B560M AORUS ELITE, Intel LGA 1200, Micro-ATX, DDR4
R$ 899,90 ⭐⭐⭐⭐⭐
Menor preço em 90 dias: R$ 836,91.
Medi… https://t.co/IRSKqo3Rnx",2021-11-26 13:45:27,1464228810107330560,0,0,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.859919,positive
1760,"#promoção #oferta  [Marketplace] Notebook Vaio - R$ 2.654,98  #notebook #informatica #BlackFriday #BlackFriday2021 https://t.co/IoaO6s1oCh",2021-11-27 00:55:02,1464397318241849344,0,0,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,sony,vaio,0.0,neutral
257,"Decidi não vender o monitor e a Apple TV e porque desta contraditória decisão? 

Porque o monitor pode ser útil par… https://t.co/I9fQrapMad",2021-11-28 23:03:46,1465094090945712128,0,0,,,Twitter for iPhone,pt,64,3372129353,Leandro Figueiredo,omocambicano18,"Figueira da Foz, Portugal",2015-07-12 11:08:33+00:00,apple,macbook pro,-0.345686,negative
867,@eugleidistone Alienware tbm não? =(,2021-11-24 23:19:47,1463648572868640768,0,0,eugleidistone,,Twitter Web App,pt,41,3394149293,Fábio Machado,sorriapm,"Serra, Brasil",2015-07-29 17:06:53+00:00,dell,alienware,-0.899689,negative
2400,RT @Adrenaline: A #GIGABYTE lançou programa que temporariamente resolve problemas de #DRM em CPUs #AlderLake com dois cliques https://t.co/…,2021-11-23 13:13:24,1463133582365532160,1,0,,,Twitter for Android,pt,36,4321211482,MrSpanash,MrSpanash,Ainda não sei.,2015-11-29 19:34:11+00:00,gigabyte,Gigabyte,-0.496581,negative
1983,Sério que esse teclado falhando dos notebook FE14 da @vaio_brasil não é problema de série ? Fui ver na net se eu er… https://t.co/j5GHkaNroY,2021-11-22 00:01:10,1462571822109630464,0,2,,,Twitter Web App,pt,40,828292688386596864,Simôa,simoaweb,"Pernambuco, Brasil",2017-02-05 17:22:20+00:00,sony,vaio,-0.956522,negative
1750,"@DanielSanDoRap Depende, a vaio é da positivo",2021-11-24 22:18:41,1463633195002474496,0,1,DanielSanDoRap,,Twitter for Android,pt,73,1331998649937780736,danibolo,priison_mike,,2020-11-26 16:30:07+00:00,sony,vaio,0.835128,positive
835,RT @MacMagazine: MacBook Pro com Intel atinge 49ºC ao exportar vídeo; já o M1… https://t.co/fwHJxedrF0,2021-11-23 16:14:20,1463179117847879680,4,0,,,Twitter for iPhone,pt,320,2850315440,Miguel,miguelnogueiira,Earth planet,2014-10-10 12:52:01+00:00,apple,macbook pro,-0.5445,negative
276,AHHHHHHHHHH VAI TOMAR NO CU E SE FOR PARA OS PÊNALTIS MEU CARALHOOOOOO,2021-11-27 21:58:35,1464715300117565440,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.867281,negative
1956,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte AORUS NVIDIA GeForce RTX 3070 Ti MASTER 8G LHR, 8GB GDDR6X, RG… https://t.co/sCHiGxjksU",2021-11-27 07:20:50,1464494409978941440,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.629878,positive
1393,"@ReactiveLeaker Olá, hoje iria de Samsung book. Ele já está uma geração acima, o barramento da memoria é melhor, su… https://t.co/o9acFVpcpJ",2021-11-26 03:38:26,1464076052788137984,0,0,ReactiveLeaker,,Twitter Web App,pt,71,1458425665980702724,O MELHOR NOTEBOOK PARA VOCÊ!,ajudantbk,Goiânia,2021-11-10 13:26:03+00:00,samsung,samsung book,0.864247,positive
2523,"Gigabyte Z490M Gaming X, Intel LGA 1200, Micro-ATX, DDR4
R$ 999,90 ⭐⭐⭐
Menor preço em 90 dias: R$ 999,90.
Mediana d… https://t.co/Cvp17MKVaB",2021-11-23 22:44:41,1463277352121769984,0,0,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.80858,positive
489,"CT News em Podcast - Novos MacBook Pro e AirPods 3 no BR e mais! #podcastCanaltech 
https://t.co/DzVvLuPTNC via @PodcastAddict",2021-11-21 15:42:08,1462446238184488960,0,0,,,Podcast - Radio Addict,pt,2559,64540596,José Castanhas Neto 🇧🇷,drcastanhas,São Paulo - Brasil,2009-08-10 22:49:14+00:00,apple,macbook pro,0.894045,positive
1987,@Diego_barella A bola nem vaio boa como a do Roger,2021-11-21 20:47:08,1462522990889996288,0,0,Diego_barella,,Twitter for Android,pt,98,921125431994089473,muita Drogas,DOUGUNS1,,2017-10-19 21:26:31+00:00,sony,vaio,0.0,neutral
